,Марка,Модель,Год,Город,Пробег(км),Объем двигателя (см³),Мощность двигателя (л.с.),Цилиндров,Коробка,Привод,Цвет,Цена(руб),Форма двигателя
7884,Honda,Honda VFR 800,2006,Серов,28000,800,80.0,4.0,МКПП-6,цепь,серый,530000,v-образное
7885,Honda,Honda CB 600F (Hornet),2007,Нижний Новгород,19780,600,102.0,4.0,МКПП-6,цепь,чёрный,720000,рядное
7886,Honda,Honda CBR 600F,2002,Санкт-Петербург,10000,600,111.0,4.0,МКПП-6,цепь,жёлтый,240000,рядное
7887,Honda,Honda CB 1300,2001,Москва,89184,1300,100.0,4.0,МКПП-5,цепь,оранжевый,530000,рядное
7888,Honda,Honda CBR 600F,1995,Москва,37000,599,98.0,4.0,МКПП-6,цепь,красный,380000,рядное
7889,Honda,Honda NC 700S,2013,Москва,27368,700,50.0,2.0,МКПП-6,цепь,красный,490000,рядное
7890,Honda,Honda CBR 600RR,2003,Санкт-Петербург,38000,600,54.0,4.0,МКПП-5,цепь,чёрный,560000,рядное
7891,Honda,Honda CBR 929RR Fireblade,2000,Череповец,45000,929,148.0,4.0,МКПП-6,цепь,красный,400000,рядное
7892,Honda,Honda CBR 600F,2012,Москва,44850,600,102.0,4.0,МКПП-6,цепь,белый,615000,рядное
7893,Honda,Honda CRF 250L,2012,Новосибирск,26000,250,25.0,1.0,МКПП-6,цепь,белый,450000,рядное
7894,Honda,Honda CRF 450R,2022,Москва,60,450,60.0,1.0,МКПП-5,цепь,красный,755000,рядное
7895,Honda,Honda CB 900F (Hornet),2003,Москва,70000,919,110.0,4.0,МКПП-6,цепь,белый,400000,рядное
7896,Honda,Honda CBR 600RR,2007,Александров,20000,600,120.0,4.0,МКПП-5,цепь,оранжевый,630000,рядное
7897,Honda,Honda ST 1300,2008,Бобров,65423,1300,125.0,4.0,МКПП-5,кардан,серый,650000,v-образное
7898,Honda,Honda CB 900F (Hornet),2003,Озёры,34000,919,110.0,4.0,МКПП-6,цепь,серый,540000,рядное
7899,Honda,Honda CBR 954RR Fireblade,2003,Подольск,26120,954,135.0,4.0,МКПП-6,цепь,жёлтый,550000,рядное
7900,Honda,Honda VTX 1800,2004,Москва,50000,1800,107.0,2.0,МКПП-5,кардан,зелёный,750000,v-образное
7901,Honda,Honda CB 600F (Hornet),2008,Коломна,33000,600,106.0,4.0,МКПП-6,цепь,оранжевый,485000,рядное
7902,Honda,Honda CRF 250L,2013,Ярославль,15400,249,23.0,1.0,МКПП-6,цепь,белый,499000,рядное
7903,Honda,Honda XR 250,2003,Санкт-Петербург,41000,250,28.0,1.0,МКПП-6,цепь,чёрный,380000,рядное
7904,Honda,Honda VRX 400,1995,Братск,31326,400,33.0,2.0,МКПП-5,цепь,красный,345000,v-образное
7905,Honda,Honda CBR 400R,2016,Москва,40473,400,46.0,2.0,МКПП-6,цепь,красный,460000,рядное
7906,Honda,Honda VT 400,2003,Москва,49800,400,25.0,2.0,МКПП-5,цепь,серебристый,310000,v-образное
7907,Honda,Honda CBR 1000 RR/RA Fireblade,2007,Москва,49680,998,93.0,4.0,МКПП-6,цепь,оранжевый,530000,рядное
7908,Honda,Honda CBR 1100 XX Blackbird,2003,Зеленоград,86000,1100,164.0,4.0,МКПП-6,цепь,красный,500000,рядное
7909,Honda,Honda VFR 800,2002,Воронеж,86000,800,109.0,4.0,МКПП-6,цепь,красный,400000,v-образное
7910,Honda,Honda CBR 600RR,2003,Моздок,62000,600,121.0,4.0,МКПП-6,цепь,белый,350000,рядное
7911,Honda,Honda CBF 600,2004,Санкт-Петербург,50000,600,77.0,4.0,МКПП-6,цепь,синий,410000,рядное
7912,Honda,Honda CBR 1000 RR/RA Fireblade,2019,Москва,350,1000,192.0,4.0,МКПП-6,цепь,красный,1950000,рядное
7913,Honda,Honda CBR 600RR,2014,Москва,11400,600,120.0,4.0,МКПП-6,цепь,оранжевый,1080000,рядное
7914,Honda,Honda VT 750,2003,Курск,29000,750,45.0,2.0,МКПП-5,кардан,красный,600000,v-образное
7915,Honda,Honda CBR 600F,1996,Москва,72673,599,101.0,4.0,МКПП-6,цепь,чёрный,280000,рядное
7916,Honda,Honda Steed 600,1998,Саратов,41000,600,45.0,2.0,МКПП-4,цепь,чёрный,420000,v-образное
7917,Honda,Honda GL 1800,2013,Москва,37500,1832,118.0,6.0,МКПП-5,кардан,красный,1350000,рядное
7918,Honda,Honda CBR 600RR,2003,Воронеж,43000,600,117.0,4.0,МКПП-6,цепь,красный,530000,рядное
7919,Honda,Honda CBR 1000 RR/RA Fireblade,2003,Гусь-Хрустальный,33300,998,175.0,4.0,МКПП-6,цепь,красный,520000,рядное
7920,Honda,Honda CBR 1000 RR/RA Fireblade,2014,Видное,21000,998,181.0,4.0,МКПП-6,цепь,красный,1250000,рядное
7921,Honda,Honda CBR 1000 RR/RA Fireblade,2006,Москва,44000,999,178.0,4.0,МКПП-6,цепь,красный,600000,рядное
7922,Honda,Honda XR 400,2000,Новосибирск,5555,400,40.0,1.0,МКПП-5,цепь,белый,395000,рядное
7923,Honda,Honda CBR 600RR,2012,Москва,1000,600,117.0,4.0,МКПП-6,цепь,чёрный,490000,рядное
7924,Honda,Honda VT 750,2004,Железнодорожный,30000,745,45.0,2.0,МКПП-5,кардан,серый,400000,v-образное
7925,Honda,Honda VTX 1800,2007,Москва,32000,1800,107.0,2.0,МКПП-5,кардан,серебристый,1500000,v-образное
7926,Honda,Honda VTX 1300,2006,Санкт-Петербург,39000,1300,75.0,2.0,МКПП-5,кардан,чёрный,530000,v-образное
7927,Honda,Honda CBR 600F,2003,Звенигород,28500,600,110.0,4.0,МКПП-6,цепь,серебристый,450000,рядное
7928,Honda,Honda XR 400,2004,Йошкар-Ола,25000,400,33.0,1.0,МКПП-5,цепь,зелёный,390000,рядное
7929,Honda,Honda Transalp 400,1993,Пенза,52000,400,37.0,2.0,МКПП-5,цепь,зелёный,205000,v-образное
7930,Honda,Honda VFR 800,2005,Санкт-Петербург,58000,800,110.0,4.0,МКПП-6,цепь,серебристый,400000,v-образное
7931,Honda,Honda CB 750,1998,Санкт-Петербург,65000,750,67.0,4.0,МКПП-5,цепь,пурпурный,250000,рядное
7932,Honda,Honda VFR 800,2006,Москва,40000,800,110.0,4.0,МКПП-6,цепь,красный,750000,v-образное
7933,Honda,Honda CB 1000R,2022,Озерецкое,641,998,145.0,4.0,МКПП-6,цепь,чёрный,2300000,рядное
7934,Honda,Honda CBR 1000 RR/RA Fireblade,2010,Москва,41000,999,178.0,4.0,МКПП-6,цепь,чёрный,900000,рядное
7935,Honda,Honda VTR 1000,2000,Санкт-Петербург,53000,1000,98.0,2.0,МКПП-6,цепь,серебристый,305000,v-образное
7936,Honda,Honda CRF 300 Rally,2023,Москва,2,300,27.0,1.0,МКПП-6,цепь,красный,875000,рядное
7937,Honda,Honda XL700V Transalp,2008,Томилино,26000,700,60.0,2.0,МКПП-5,цепь,красный,625000,v-образное
7938,Honda,Honda CB 1300,2003,Подольск,58000,1290,130.0,4.0,МКПП-5,цепь,белый,500000,рядное
7939,Honda,Honda CR 125R,1994,Обнинск,3,125,41.0,1.0,МКПП-6,цепь,красный,185000,рядное
7940,Honda,Honda CBR 600RR,2004,Москва,37650,600,120.0,4.0,МКПП-6,цепь,синий,530000,рядное
7941,Honda,Honda CBR 650F,2014,Владивосток,33000,650,87.0,4.0,МКПП-6,цепь,чёрный,700000,рядное
7942,Honda,Honda Steed 400,1993,Москва,45571,400,33.0,2.0,МКПП-5,цепь,чёрный,280000,v-образное
7943,Honda,Honda Africa Twin CRF 1000L/1100L,2019,Москва,42000,1100,102.0,2.0,АКПП,цепь,красный,1400000,рядное
7944,Honda,Honda VTX 1800,2004,Абакан,50000,1800,108.0,2.0,МКПП-5,кардан,красный,645000,v-образное
7945,Honda,Honda XR 650R,2001,Белгород,3000,650,70.0,1.0,МКПП-5,цепь,чёрный,500000,рядное
7946,Honda,Honda CB 400 Super Four,2006,Ватутинки,29706,400,53.0,4.0,МКПП-6,цепь,синий,430000,рядное
7947,Honda,Honda CRF 250R,2013,Москва,162,250,43.0,1.0,МКПП-5,цепь,красный,300000,рядное
7948,Honda,Honda CBR 600F,2006,Тамбов,25000,599,110.0,4.0,МКПП-6,цепь,серый,495000,рядное
7949,Honda,Honda CRF 250M,2012,Курск,25000,250,26.0,1.0,МКПП-6,цепь,чёрный,350000,рядное
7950,Honda,Honda XR 250,2005,Краснодар,3000,250,28.0,1.0,МКПП-6,цепь,красный,360000,рядное
7951,Honda,Honda VFR 800,2002,Нижний Новгород,80000,800,109.0,4.0,МКПП-6,цепь,синий,370000,v-образное
7952,Honda,Honda CB 750,2005,Берёзовский,37000,750,75.0,4.0,МКПП-5,цепь,красный,439000,рядное
7953,Honda,Honda NC 700X,2012,Калуга,25000,700,50.0,2.0,МКПП-6,цепь,чёрный,499999,рядное
7954,Honda,Honda GL 1800,2018,Москва,20600,1800,126.0,6.0,МКПП-6,кардан,белый,2690000,оппозитное
7955,Honda,Honda CRF 250R,2022,Санкт-Петербург,1,249,32.0,1.0,МКПП-5,цепь,красный,950000,рядное
7956,Honda,Honda XLR,1983,Златоуст,150,250,28.0,1.0,МКПП-6,цепь,красный,147000,рядное
7957,Honda,Honda CB 400SS,2003,Москва,43000,400,29.0,1.0,МКПП-5,цепь,серебристый,250000,рядное
7958,Honda,Honda CB 600F (Hornet),1998,Москва,23000,600,69.0,4.0,МКПП-6,цепь,синий,365000,рядное
7959,Honda,Honda CRF 250R,2009,Красноярск,1,250,52.0,1.0,МКПП-5,цепь,красный,345000,рядное
7960,Honda,Honda X11,2000,Зеленоград,30000,1100,140.0,4.0,МКПП-5,цепь,оранжевый,480000,рядное
7961,Honda,Honda VT 1300CX Fury,2010,Кушва,16400,1300,49.0,2.0,МКПП-5,кардан,красный,800000,v-образное
7962,Honda,Honda GL 1800,2006,Тверь,39000,1832,118.0,6.0,МКПП-5,кардан,белый,1099000,оппозитное
7963,Honda,Honda VF 750,2003,Хабаровск,10406,748,79.0,4.0,МКПП-5,цепь,синий,400000,v-образное
7964,Honda,Honda CB 600F (Hornet),2009,ВНИИССОК,41000,600,78.0,4.0,МКПП-5,цепь,серебристый,565000,v-образное
7965,Honda,Honda CBR 1000 RR/RA Fireblade,2018,Москва,11300,1000,189.0,4.0,МКПП-6,цепь,красный,1450000,рядное
7966,Honda,Honda Transalp 650,2003,Санкт-Петербург,64000,647,55.0,2.0,МКПП-5,цепь,серебристый,360000,v-образное
7967,Honda,Honda GL 1800,2013,Смоленск,49000,1800,118.0,6.0,МКПП-5,кардан,чёрный,1399999,оппозитное
7968,Honda,Honda VFR 1200,2010,Киров,32000,1200,178.0,4.0,АКПП,кардан,белый,750000,v-образное
7969,Honda,Honda FTR 223,2001,Санкт-Петербург,27350,223,19.0,1.0,МКПП-5,цепь,жёлтый,220000,рядное
7970,Honda,Honda CBR 600RR,2003,Красноярск,42600,599,69.0,4.0,МКПП-6,цепь,белый,430000,рядное
7971,Honda,Honda CBR 600RR,2003,Санкт-Петербург,29000,599,117.0,4.0,МКПП-6,цепь,синий,410000,рядное
7972,Honda,Honda CRF 250L,2012,Коломна,9,250,25.0,1.0,МКПП-6,цепь,красный,540000,рядное
7973,Honda,Honda VFR 800,2003,Ижевск,100000,800,110.0,4.0,МКПП-6,цепь,красный,450000,v-образное
7974,Honda,Honda NC 700X,2012,Москва,57600,700,60.0,2.0,МКПП-6,цепь,серый,576000,рядное
7975,Honda,Honda VFR 800,2005,Москва,41500,800,106.0,4.0,МКПП-6,цепь,красный,405862,v-образное
7976,Honda,Honda CB 400 Super Four,1995,Удельная,8000,400,55.0,4.0,МКПП-6,цепь,синий,265000,рядное
7977,Honda,Honda CRF 250L,2015,Барнаул,9000,250,23.0,1.0,МКПП-6,цепь,красный,590000,рядное
7978,Honda,Honda CB 400 Super Four,2004,Лиски,52000,400,53.0,4.0,МКПП-6,цепь,серебристый,400000,рядное
7979,Honda,Honda VT 1300CX Fury,2020,Самара,1200,1300,74.0,2.0,МКПП-5,кардан,фиолетовый,1000000,v-образное
7980,Honda,Honda CB 900F (Hornet),2002,Москва,44444,919,110.0,4.0,МКПП-6,цепь,серый,459000,рядное
7981,Honda,Honda CB 400 Super Four,1995,Перхушково,52000,399,53.0,4.0,МКПП-6,цепь,синий,300000,ротор
7982,Honda,Honda Shadow 400,2007,Благовещенск,22000,400,33.0,2.0,МКПП-5,цепь,чёрный,380000,v-образное
7983,Honda,Honda CB-1,1989,Москва,46600,399,57.0,4.0,МКПП-6,цепь,голубой,215000,рядное
7984,Honda,Honda VFR 800X Crossrunner,2013,Воронеж,28000,800,110.0,4.0,МКПП-6,цепь,серый,870000,v-образное
7985,Honda,Honda CBF 1000,2010,Москва,56000,998,107.0,4.0,МКПП-6,цепь,золотистый,700000,рядное
7986,Honda,Honda GL 1500,1996,Советск,100000,1500,98.0,6.0,МКПП-5,кардан,чёрный,530000,оппозитное
7987,Honda,Honda CBR 650F,2015,Москва,40000,650,87.0,4.0,МКПП-6,цепь,чёрный,710000,рядное
7988,Honda,Honda CB 1100,2012,Москва,48600,1100,90.0,4.0,МКПП-5,цепь,белый,730000,рядное
7989,Honda,Honda VFR 750,1989,Сухиничи,60000,750,106.0,4.0,МКПП-6,цепь,красный,200000,v-образное
7990,Honda,Honda CBR 954RR Fireblade,2002,Назарьево,50000,954,154.0,4.0,МКПП-6,цепь,красный,600000,рядное
7991,Honda,Honda GL 1800,2024,Псков,1,1800,126.0,6.0,МКПП-5,кардан,белый,4650000,оппозитное
7992,Honda,Honda VFR 1200,2010,Москва,38760,1236,113.0,4.0,МКПП-6,кардан,чёрный,750000,v-образное
7993,Honda,Honda GL 1800,2007,Пермь,35000,1800,109.0,6.0,МКПП-5,кардан,синий,950000,оппозитное
7994,Honda,Honda Magna,1995,Москва,32000,750,87.0,4.0,МКПП-5,цепь,синий,430000,v-образное
7995,Honda,Honda CB 400 Super Four,1998,Кимовск,37000,399,53.0,4.0,МКПП-6,цепь,серебристый,300000,рядное
7996,Honda,Honda VTR 1000,1998,Москва,45200,1000,100.0,2.0,МКПП-6,цепь,красный,270000,v-образное
7997,Honda,Honda CBR 600RR,2003,Дзержинск,54358,599,117.0,3.0,МКПП-6,цепь,оранжевый,555555,рядное
7998,Honda,Honda CL 400,2001,Москва,60000,397,29.0,1.0,МКПП-5,цепь,синий,270000,v-образное
7999,Honda,Honda VT 750,1999,Москва,15000,750,45.0,2.0,МКПП-5,цепь,серебристый,390000,v-образное
8000,Honda,Honda X4,2000,Тюмень,25000,1300,98.0,4.0,МКПП-5,цепь,чёрный,630000,рядное
8001,Honda,Honda Shadow 750,2007,Санкт-Петербург,31885,750,45.0,2.0,МКПП-5,цепь,чёрный,550000,v-образное
8002,Honda,Honda CB 400 Super Four,2003,Москва,60000,399,53.0,4.0,МКПП-5,цепь,красный,360000,рядное
8003,Honda,Honda CB 750,2008,Москва,45572,747,75.0,4.0,МКПП-5,цепь,белый,400000,рядное
8004,Honda,Honda Shadow 750,2008,Санкт-Петербург,10600,745,45.0,2.0,МКПП-5,кардан,чёрный,780000,v-образное
8005,Honda,Honda CBR 600F,2001,Томилино,32000,600,109.0,4.0,МКПП-6,цепь,красный,505000,рядное
8006,Honda,Honda XR 250,2000,Зеленчукская,29000,250,30.0,1.0,МКПП-6,цепь,красный,279990,рядное
8007,Honda,Honda VFR 1200,2010,Москва,34000,1200,111.0,4.0,АКПП,кардан,зелёный,700000,v-образное
8008,Honda,Honda GL 1800,2023,Псков,1,1800,126.0,6.0,МКПП-5,кардан,серый,3570000,оппозитное
8009,Honda,Honda Shadow 400,2001,Красноярск,32000,400,31.0,2.0,МКПП-4,цепь,чёрный,310000,v-образное
8010,Honda,Honda NC 700X,2014,Балашиха,8700,700,50.0,2.0,МКПП-6,цепь,чёрный,490000,рядное
